,days_past_due,principal_balance,principal_paid
1038,60,26235.18,8764.82
1039,0,0.0,35000.0
1040,0,0.0,40000.0
1041,60,10528.73,1471.27
1042,60,4510.4,8489.6
1043,0,0.0,4000.0
1044,29,18687.27,1587.73
1045,0,0.0,14400.0
1046,60,14414.33,3585.67
1047,60,7500.0,0.0
1048,0,0.0,23000.0
1049,0,0.0,10400.0
1050,29,30.24,22219.76
1051,60,14614.72,385.29
1052,29,12325.43,1174.57
1053,60,9751.29,248.71
1054,29,1925.41,1574.59
1055,0,0.0,10000.0
1056,29,4979.61,2520.39
1057,60,24658.81,3341.19
1058,60,4399.01,600.99
1059,1247,0.0,4355.59
1060,0,0.0,6200.0
1061,0,0.0,8000.0
1062,60,31674.62,8325.38
1063,60,13886.44,2113.56
1064,820,0.0,8250.5
1065,29,9407.29,1392.71
1066,0,0.0,12000.0
1067,820,0.0,7770.99
1068,60,9262.27,1937.73
1069,667,0.0,214.9
1070,29,25464.48,14535.52
1071,60,5856.31,3743.69
1072,0,0.0,8400.0
1073,60,4569.67,8580.33
1074,29,720.45,1279.55
1075,60,3907.55,2092.45
1076,0,0.0,12000.0
1077,0,0.0,15000.0
1078,182,0.0,1921.64
1079,29,1499.85,7675.15
1080,29,13933.98,2066.02
1081,60,7105.63,2894.37
1082,29,22171.23,10928.77
1083,363,0.0,1884.92
1084,60,16920.6,8079.4
1085,0,0.0,35000.0
1086,29,11157.38,8842.62
1087,60,22105.92,7894.08
1088,29,3860.43,1739.57
1089,29,18762.44,2237.56
1090,0,0.0,27425.0
1091,0,0.0,35000.0
1092,0,0.0,15000.0
1093,60,17919.28,17080.72
1094,60,7630.01,2869.99
1095,0,0.0,5000.0
1096,60,5818.94,8181.06
1097,60,14547.73,1452.27
1098,60,6807.23,3192.77
1099,60,8722.34,4277.66
1100,29,14884.43,1115.57
1101,60,16606.42,2593.58
1102,0,0.0,12000.0
1103,29,5409.26,5015.74
1104,0,0.0,35000.0
1105,29,10615.35,7384.65
1106,60,8799.16,6200.84
1107,60,3567.54,2832.46
1108,29,4093.53,106.47
1109,60,7230.95,12769.05
1110,0,0.0,10000.0
1111,60,9870.59,129.41
1112,29,5548.75,451.25
1113,0,0.0,18000.0
1114,29,537.25,5462.75
1115,60,9397.93,3502.07
1116,0,0.0,11200.0
1117,60,9002.33,20997.67
1118,0,0.0,35000.0
1119,0,0.0,8000.0
1120,29,8338.64,1661.36
1121,0,0.0,27000.0
1122,302,0.0,994.95
1123,790,0.0,2066.59
1124,29,5922.82,11677.18
1125,60,5083.01,11916.99
1126,60,6365.77,834.23
1127,0,0.0,15325.0
1128,29,7058.3,8941.7
1129,728,0.0,3564.49
1130,0,0.0,21000.0
1131,29,12662.85,2337.15
1132,0,0.0,28000.0
1133,60,19051.38,948.62
1134,0,0.0,35000.0
1135,60,848.15,4751.85
1136,60,8777.38,3222.62
1137,0,0.0,20000.0
1138,1643,0.0,937.24
1139,29,2061.3,738.7
1140,210,0.0,4673.74
1141,60,1048.37,951.63
1142,0,0.0,7200.0
1143,0,0.0,7975.0
1144,0,0.0,16000.0
1145,0,0.0,1000.0
1146,29,12537.13,462.87
1147,29,4773.81,226.19
1148,60,7019.16,980.84
1149,60,16834.88,4165.12
1150,29,8740.05,2884.95
1151,0,0.0,22000.0
1152,60,2043.7,2156.3
1153,0,0.0,7200.0
1154,0,0.0,17325.0
1155,0,0.0,27000.0
1156,0,0.0,8000.0
1157,0,0.0,28000.0
1158,29,1557.52,1642.48
1159,29,27937.68,2062.32
1160,60,17474.92,2525.08
1161,60,4662.5,1337.5
1162,60,7027.77,6172.23
1163,0,0.0,30000.0
1164,60,18581.22,2118.78
1165,60,7615.59,2384.41
1166,60,28696.56,11303.44
1167,29,9618.56,3056.44
1168,0,0.0,4475.0
1169,60,25901.83,4098.17
1170,60,8737.48,5762.52
1171,667,0.0,4170.76
1172,0,0.0,10000.0
1173,29,19777.21,222.79
1174,698,0.0,9061.52
1175,0,0.0,10075.0
1176,29,15920.56,4079.44
1177,0,0.0,13250.0
1178,0,0.0,18000.0
1179,29,22580.32,7419.68
1180,29,639.0,961.0
1181,60,11104.56,3895.44
1182,0,0.0,26475.0
1183,29,3864.14,935.86
1184,60,4592.25,5407.75
1185,425,0.0,473.56
1186,1094,0.0,2785.27
1187,60,2574.04,2425.96
1188,0,0.0,30000.0
1189,182,6910.19,3089.81
1190,60,9554.19,445.81
1191,0,0.0,30000.0
1192,0,0.0,13000.0
1193,60,18452.04,1547.96
1194,29,28090.9,11909.1
1195,0,0.0,19125.0
1196,60,10790.05,13209.95
1197,0,0.0,11975.0
1198,0,0.0,30000.0
1199,637,0.0,2891.74
1200,60,10693.25,1306.75
1201,0,0.0,12000.0
1202,60,6395.71,13604.29
1203,637,0.0,1513.48
1204,60,27310.54,2689.46
1205,0,0.0,19250.0
1206,0,0.0,6100.0
1207,60,10156.82,3043.18
1208,0,0.0,6000.0
1209,60,7600.04,11949.96
1210,790,0.0,4781.98
1211,60,3814.51,1185.49
1212,363,0.0,3025.23
1213,29,726.03,1773.97
1214,302,0.0,7746.41
1215,60,9106.28,2893.72
1216,29,3215.38,31784.62
1217,29,16518.53,2681.47
1218,0,0.0,18000.0
1219,29,4942.48,1057.52
1220,60,7942.52,16057.48
1221,0,0.0,7800.0
1222,0,0.0,15000.0
1223,60,9131.18,16868.82
1224,60,3597.6,2752.4
1225,0,0.0,20000.0
1226,0,0.0,7000.0
1227,29,4184.79,815.21
1228,60,18401.57,1598.43
1229,60,10724.98,4275.02
1230,60,10478.25,521.75
1231,0,0.0,28000.0
1232,60,10856.7,4143.3
1233,29,6996.5,1853.5
1234,60,3735.81,764.19
1235,0,0.0,19000.0
1236,0,0.0,5000.0
1237,29,6454.93,6020.07
1238,60,1154.03,14845.97
1239,0,0.0,11100.0
1240,60,8500.0,0.0
1241,0,0.0,12000.0
1242,0,0.0,19275.0
1243,0,0.0,12000.0
1244,60,8690.67,6309.33
1245,60,1450.45,10549.55
1246,60,28000.0,0.0
1247,60,13568.1,3231.9
1248,0,0.0,7000.0
1249,0,0.0,7000.0
1250,0,0.0,23300.0
1251,60,7885.34,4114.66
1252,60,10285.96,1714.04
1253,698,0.0,10201.69
1254,0,0.0,1500.0
1255,60,9538.93,961.07
1256,0,0.0,12000.0
1257,0,0.0,34000.0
1258,210,0.0,1597.8
1259,0,0.0,17600.0
1260,0,0.0,25000.0
1261,0,0.0,12000.0
1262,60,13945.23,7054.77
1263,60,5775.64,4224.36
1264,0,0.0,20000.0
1265,0,0.0,18000.0
1266,333,0.0,7626.24
1267,60,4364.17,635.83
1268,0,0.0,10000.0
1269,60,3898.01,5701.99
1270,0,0.0,29800.0
1271,0,0.0,6900.0
1272,60,3059.88,1740.12
1273,60,3742.08,4257.92
1274,0,0.0,20000.0
1275,575,0.0,6361.64
1276,0,0.0,16000.0
1277,60,24432.57,567.43
1278,0,0.0,6750.0
1279,60,4407.83,592.17
1280,60,23017.8,4982.2
1281,0,0.0,12000.0
1282,60,35088.46,411.54
1283,0,0.0,5000.0
1284,0,0.0,15000.0
1285,60,5544.7,455.3
1286,0,0.0,26400.0
1287,0,0.0,32000.0
1288,0,0.0,1800.0
1289,0,0.0,10575.0
1290,0,0.0,28000.0
1291,60,5000.0,0.0
1292,575,0.0,1908.94
1293,0,0.0,20000.0
1294,182,0.0,12653.47
1295,0,0.0,15000.0
1296,0,0.0,6000.0
1297,29,3650.13,6349.87
1298,0,0.0,9000.0
1299,60,11701.0,299.0
1300,60,24956.43,7043.57
1301,29,18518.21,16481.79
1302,60,18480.03,1519.97
1303,60,6843.67,956.33
1304,60,6863.54,4336.46
1305,29,9885.61,114.39
1306,0,0.0,10900.0
1307,0,0.0,18350.0
1308,0,0.0,10575.0
1309,60,13179.98,2820.02
1310,60,12798.52,2201.48
1311,60,2184.67,1815.33
1312,60,10000.0,0.0
1313,60,14371.11,16428.89
1314,60,7911.11,2513.89
1315,0,0.0,35000.0
1316,0,0.0,8000.0
1317,0,0.0,20000.0
1318,516,0.0,3843.08
1319,29,12780.28,7094.72
1320,0,0.0,15750.0
1321,0,0.0,8400.0
1322,0,0.0,6000.0
1323,29,4421.91,5578.09
1324,0,0.0,9600.0
1325,0,0.0,24000.0
1326,0,0.0,24000.0
1327,60,12447.02,7552.98
1328,29,1128.18,71.82
1329,60,31883.89,3116.11
1330,0,0.0,28000.0
1331,0,0.0,35000.0
1332,0,0.0,25000.0
1333,0,0.0,20000.0
1334,0,0.0,20000.0
1335,0,0.0,8000.0
1336,0,0.0,16000.0
1337,0,0.0,28000.0
1338,60,14183.26,1816.74
1339,29,2011.77,4688.23
1340,60,18987.55,11012.45
1341,0,0.0,25000.0
1342,60,32366.33,683.67
1343,0,0.0,10575.0
1344,0,0.0,12000.0
1345,455,0.0,190.15
1346,29,11913.32,23086.68
1347,0,0.0,12700.0
1348,0,0.0,6850.0
1349,0,0.0,30000.0
1350,0,0.0,3600.0
1351,1733,0.0,1545.84
1352,0,0.0,10000.0
1353,0,0.0,30000.0
1354,29,3610.67,4389.33
1355,60,1971.44,6028.56
1356,60,4763.9,2036.1
1357,0,0.0,29700.0
1358,394,0.0,13611.89
1359,0,0.0,20000.0
1360,0,0.0,9300.0
1361,60,3136.26,3863.74
1362,60,4521.4,478.6
1363,0,0.0,25975.0
1364,0,0.0,12000.0
1365,0,0.0,3600.0
1366,60,1533.46,3141.54
1367,0,0.0,13000.0
1368,29,3371.96,4103.04
1369,60,6215.66,3784.34
1370,0,0.0,11200.0
1371,90,8243.96,21756.04
1372,0,0.0,5000.0
1373,29,1254.93,345.07
1374,0,0.0,11200.0
1375,29,5035.16,1964.84
1376,60,2572.16,25427.84
1377,0,0.0,20000.0
1378,0,0.0,2400.0
1379,0,0.0,5000.0
1380,0,0.0,24000.0
1381,0,0.0,8000.0
1382,363,0.0,9739.9
1383,0,0.0,4000.0
1384,0,0.0,20000.0
1385,60,2184.9,3815.1
1386,0,0.0,19000.0
1387,29,19676.02,1323.98
1388,60,13811.25,1188.75
1389,60,12000.0,0.0
1390,0,0.0,8775.0
1391,0,0.0,10000.0
1392,60,4754.6,11245.4
1393,60,4334.95,15690.05
1394,60,2218.06,1981.94
1395,60,7069.18,4930.82
1396,0,0.0,4000.0
1397,29,13478.07,1521.93
1398,60,4869.47,5130.53
1399,0,0.0,2400.0
1400,60,1704.58,295.42
1401,0,0.0,30000.0
1402,29,1990.85,28009.15
1403,0,0.0,12000.0
1404,60,8164.04,2835.96
1405,60,20725.78,274.22
1406,0,0.0,1500.0
1407,60,9753.59,246.41
1408,0,0.0,12000.0
1409,0,0.0,20000.0
1410,1217,0.0,1700.88
1411,29,7956.77,2043.23
1412,60,727.06,11272.94
1413,29,14467.25,15532.75
1414,0,0.0,4200.0
1415,29,11402.01,1397.99
1416,151,0.0,997.13
1417,60,772.8,5227.2
1418,60,22463.84,2536.16
1419,29,6951.54,4248.46
1420,1247,0.0,1059.1
1421,60,14254.41,9745.59
1422,1459,0.0,1897.39
1423,60,8963.93,6036.07
1424,0,0.0,6000.0
1425,60,3748.93,651.07
1426,60,6142.04,4857.96
1427,0,0.0,10000.0
1428,60,6776.64,5223.36
1429,60,28088.59,6911.41
1430,0,0.0,4800.0
1431,667,0.0,2010.74
1432,0,0.0,5225.0
1433,29,1290.24,6709.76
1434,60,12801.31,698.69
1435,0,0.0,9000.0
1436,60,3508.17,9491.83
1437,0,0.0,12000.0
1438,60,14650.57,349.43
1439,60,2942.14,157.86
1440,60,6163.64,3136.36
1441,60,9030.23,5969.77
1442,60,6667.99,332.01
1443,60,4362.94,23637.06
1444,0,0.0,9600.0
1445,0,0.0,22000.0
1446,60,28181.34,1468.66
1447,0,0.0,8000.0
1448,60,9000.0,0.0
1449,0,0.0,10000.0
1450,0,0.0,12000.0
1451,60,1209.04,16790.96
1452,0,0.0,12000.0
1453,0,0.0,20000.0
1454,0,0.0,24000.0
1455,0,0.0,2275.0
1456,1398,0.0,6782.26
1457,0,0.0,8000.0
1458,60,24766.66,10233.34
1459,60,7592.4,9632.6
1460,29,4794.68,7205.32
1461,60,2434.36,3165.64
1462,0,0.0,3700.0
1463,60,32290.9,2709.1
1464,575,0.0,2899.12
1465,606,0.0,1952.62
1466,60,5587.43,10012.57
1467,0,0.0,17075.0
1468,0,0.0,10800.0
1469,29,13851.4,1148.6
1470,60,24341.94,658.06
1471,0,0.0,35000.0
1472,29,6613.48,23386.52
1473,60,11732.03,267.97
1474,29,9734.02,1265.98
1475,29,13092.56,1907.44
1476,0,0.0,10000.0
1477,0,0.0,10000.0
1478,60,15364.92,4635.08
1479,0,0.0,4800.0
1480,60,6900.0,9100.0
1481,0,0.0,11375.0
1482,60,34869.96,5130.04
1483,60,3043.34,4456.66
1484,0,0.0,19300.0
1485,455,0.0,23635.91
1486,60,6157.68,2842.32
1487,0,0.0,6500.0
1488,363,0.0,4442.82
1489,60,1857.81,8942.19
1490,29,3085.64,1914.36
1491,0,0.0,12250.0
1492,60,7021.33,2978.67
1493,0,0.0,20000.0
1494,29,10478.56,4521.44
1495,0,0.0,15400.0
1496,0,0.0,30000.0
1497,0,0.0,17500.0
1498,0,0.0,12000.0
1499,0,0.0,8000.0
1500,60,8170.4,2329.6
1501,60,3714.11,285.89
1502,60,6742.4,11757.6
1503,60,27523.33,1476.67
1504,29,3510.6,1489.4
1505,1033,0.0,1826.1
1506,29,15396.74,4603.26
1507,0,0.0,14250.0
1508,60,7009.41,4990.59
1509,29,31188.81,811.19
1510,0,0.0,16000.0
1511,0,0.0,15500.0
1512,60,5394.53,5080.47
1513,60,1303.52,30696.48
1514,60,14603.68,5396.32
1515,60,17067.8,10432.2
1516,0,0.0,15000.0
1517,0,0.0,11500.0
1518,60,11930.83,4069.17
1519,851,0.0,2719.16
1520,60,7687.29,6712.71
1521,60,18868.95,2131.05
1522,29,584.07,615.93
1523,394,0.0,11778.07
1524,0,0.0,3500.0
1525,29,8534.11,15165.89
1526,60,8809.71,5815.29
1527,60,5602.34,2797.66
1528,0,0.0,10000.0
1529,60,3366.26,233.74
1530,0,0.0,3000.0
1531,547,0.0,2165.0
1532,60,23185.83,4814.17
1533,0,0.0,22000.0
1534,60,8630.29,12369.71
1535,29,2714.3,485.7
1536,29,12480.88,1519.12
1537,0,0.0,20000.0
1538,0,0.0,5000.0
1539,0,0.0,8800.0
1540,29,8209.65,1790.35
1541,60,3580.88,569.12
1542,60,8984.15,1015.85
1543,0,0.0,3000.0
1544,1733,0.0,2971.25
1545,0,0.0,6000.0
1546,0,0.0,17325.0
1547,0,0.0,17100.0
1548,0,0.0,6400.0
1549,0,0.0,17000.0
1550,60,2621.67,378.33
1551,60,16149.87,7725.13
1552,29,11745.0,255.0
1553,60,3110.38,664.62
1554,60,22790.34,4134.66
1555,1094,0.0,1455.14
1556,60,3436.98,12563.02
1557,0,0.0,19200.0
1558,29,9933.63,25066.37
1559,698,0.0,2521.03
1560,0,0.0,14000.0
1561,0,0.0,2500.0
1562,0,0.0,11200.0
1563,0,0.0,16000.0
1564,0,0.0,19600.0
1565,0,0.0,12000.0
1566,0,0.0,20000.0
1567,60,14775.24,9224.76
1568,0,0.0,24000.0
1569,29,2484.14,515.86
1570,0,0.0,22000.0
1571,60,18903.27,1096.73
1572,0,0.0,22400.0
1573,0,0.0,30000.0
1574,60,3992.88,8007.12
1575,0,0.0,12800.0
1576,29,2683.81,1316.19
1577,60,11737.18,10212.82
1578,60,2000.0,0.0
1579,60,30000.0,0.0
1580,60,7963.71,2036.29
1581,60,6196.6,303.4
1582,0,0.0,26000.0
1583,0,0.0,20000.0
1584,60,13990.35,11009.65
1585,60,8106.97,393.03
1586,0,0.0,19200.0
1587,0,0.0,21000.0
1588,0,0.0,12000.0
1589,0,0.0,15000.0
1590,0,0.0,1800.0
1591,1278,0.0,6288.27
1592,0,0.0,20000.0
1593,60,7010.91,2489.09
1594,1094,0.0,873.47
1595,820,0.0,2734.01
1596,0,0.0,40000.0
1597,60,13073.33,2926.67
1598,0,0.0,10000.0
1599,60,31617.52,4382.48
1600,60,2997.61,1802.39
1601,60,10699.78,7975.22
1602,29,10221.06,1778.94
1603,0,0.0,12000.0
1604,29,1651.56,5348.44
1605,60,11316.09,6683.91
1606,60,10000.0,0.0
1607,60,20012.87,3987.13
1608,29,3827.95,1172.05
1609,0,0.0,10000.0
1610,0,0.0,12250.0
1611,0,0.0,10000.0
1612,60,31838.51,8161.49
1613,29,9491.44,4608.56
1614,0,0.0,20000.0
1615,575,0.0,9985.28
1616,0,0.0,10000.0
1617,0,0.0,10000.0
1618,60,19444.47,555.53
1619,29,387.64,16037.36
1620,0,0.0,14000.0
1621,29,4274.34,4025.66
1622,0,0.0,13000.0
1623,333,0.0,6049.75
1624,29,1443.08,10556.92
1625,0,0.0,20000.0
1626,60,6805.04,21194.96
1627,0,0.0,9800.0
1628,60,27594.69,12405.31
1629,0,0.0,10800.0
1630,60,2039.43,2960.57
1631,60,10962.47,1037.53
1632,0,0.0,6000.0
1633,60,12000.0,0.0
1634,363,0.0,9558.85
1635,29,8172.99,2327.01
1636,0,0.0,6000.0
1637,60,162.19,4837.81
1638,29,1211.37,2413.63
1639,0,0.0,21600.0
1640,0,0.0,16000.0
1641,0,0.0,12000.0
1642,60,9002.86,997.14
1643,0,0.0,10000.0
1644,29,6282.9,5717.1
1645,60,6540.28,1734.72
1646,60,7736.28,2263.72
1647,60,5274.05,725.95
1648,0,0.0,12000.0
1649,881,0.0,5711.25
1650,0,0.0,16000.0
1651,29,7629.12,2370.88
1652,60,7956.19,2043.81
1653,0,0.0,10800.0
1654,0,0.0,1000.0
1655,29,3430.33,69.67
1656,60,871.92,3128.08
1657,0,0.0,6400.0
1658,60,11235.45,8764.55
1659,575,0.0,1525.94
1660,0,0.0,20000.0
1661,60,4490.88,5509.12
1662,0,0.0,23000.0
1663,29,11388.96,611.04
1664,60,27600.93,2399.07
1665,0,0.0,2500.0
1666,60,5788.66,8786.34
1667,0,0.0,10000.0
1668,1612,0.0,1637.78
1669,0,0.0,16425.0
1670,29,31984.87,4015.13
1671,0,0.0,16000.0
1672,0,0.0,19350.0
1673,60,14299.86,700.14
1674,1003,0.0,1512.66
1675,60,516.32,7483.68
1676,60,10462.03,4537.97
1677,1306,0.0,3807.89
1678,0,0.0,4000.0
1679,241,0.0,2611.51
1680,0,0.0,8000.0
1681,0,0.0,16000.0
1682,0,0.0,9400.0
1683,0,0.0,5000.0
1684,0,0.0,5000.0
1685,0,0.0,5000.0
1686,29,723.73,276.27
1687,60,4695.35,304.65
1688,0,0.0,10000.0
1689,0,0.0,20000.0
1690,29,5096.57,903.43
1691,60,14223.68,776.32
1692,60,21879.63,2120.37
1693,29,5219.56,6780.44
1694,60,16606.68,3393.32
1695,0,0.0,19425.0
1696,29,3498.46,2501.54
1697,60,9079.03,920.97
1698,0,0.0,10000.0
1699,1003,0.0,4678.79
1700,60,5434.59,1565.41
1701,0,0.0,24500.0
1702,0,0.0,24725.0
1703,0,0.0,25000.0
1704,486,0.0,9618.26
1705,29,6070.89,1929.11
1706,0,0.0,22800.0
1707,0,0.0,8000.0
1708,29,10953.62,1046.38
1709,29,1876.19,8123.81
1710,60,3181.2,1618.8
1711,759,0.0,1661.16
1712,0,0.0,3000.0
1713,0,0.0,11000.0
1714,0,0.0,2400.0
1715,29,6181.36,21818.64
1716,241,0.0,1611.57
1717,29,4093.05,8906.95
1718,60,31572.9,8427.1
1719,60,2247.15,10052.85
1720,0,0.0,35000.0
1721,29,1457.36,1042.64
1722,60,1362.89,20637.11
1723,151,0.0,1795.84
1724,29,8975.04,21024.96
1725,0,0.0,24000.0
1726,0,0.0,8000.0
1727,29,10982.23,14492.77
1728,0,0.0,4200.0
1729,29,3804.93,21195.07
1730,29,2954.53,21045.47
1731,728,0.0,1748.54
1732,60,17002.88,997.12
1733,0,0.0,14000.0
1734,60,11720.45,279.55
1735,0,0.0,20850.0
1736,151,9359.98,1840.02
1737,0,0.0,20700.0
1738,0,0.0,16000.0
1739,0,0.0,17000.0
1740,151,28096.96,1903.04
1741,121,8179.31,6820.69
1742,60,24786.06,213.94
1743,60,3093.4,8106.6
1744,0,0.0,6150.0
1745,0,0.0,15000.0
1746,60,9504.67,495.33
1747,29,11219.02,7905.98
1748,0,0.0,35000.0
1749,60,9661.03,2338.97
1750,60,29613.3,386.7
1751,0,0.0,10800.0
1752,698,0.0,2304.78
1753,0,0.0,6000.0
1754,0,0.0,20000.0
1755,0,0.0,10500.0
1756,60,6141.12,5858.88
1757,698,0.0,1494.08
1758,1125,0.0,10936.04
1759,790,0.0,4711.05
1760,0,0.0,6500.0
1761,0,0.0,35000.0
1762,29,20278.74,14721.26
1763,29,2263.27,16736.73
1764,60,5244.06,2755.94
1765,60,6106.33,13893.67
1766,151,10902.66,11597.34
1767,0,0.0,11500.0
1768,60,4719.72,1280.28
1769,0,0.0,15000.0
1770,0,0.0,35000.0
1771,0,0.0,2875.0
1772,60,22250.99,12749.01
1773,0,0.0,12600.0
1774,60,4470.04,19529.96
1775,333,0.0,444.3
1776,972,0.0,3219.1
1777,0,0.0,24000.0
1778,60,1173.79,1326.21
1779,0,0.0,14000.0
1780,60,8027.19,6372.81
1781,60,9310.06,6689.94
1782,29,16739.37,3260.63
1783,0,0.0,12000.0
1784,759,0.0,1728.13
1785,29,22421.54,1578.46
1786,425,0.0,2134.31
1787,0,0.0,6000.0
1788,29,13805.97,2194.03
1789,60,4619.03,1380.97
1790,0,0.0,15000.0
1791,60,4473.8,9926.2
1792,60,2667.48,18332.52
1793,60,4364.16,635.84
1794,60,8674.69,925.31
1795,0,0.0,4750.0
1796,29,261.83,7738.17
1797,0,0.0,15600.0
1798,0,0.0,30000.0
1799,0,0.0,12000.0
1800,60,17763.39,2936.61
1801,60,10989.04,15510.96
1802,29,5367.63,2632.37
1803,60,17160.95,3639.05
1804,0,0.0,1100.0
1805,60,18634.9,1365.1
1806,60,40000.0,0.0
1807,60,1509.12,3490.88
1808,0,0.0,21000.0
1809,60,5860.17,6139.83
1810,0,0.0,35000.0
1811,0,0.0,11000.0
1812,0,0.0,12000.0
1813,547,0.0,3587.48
1814,0,0.0,12000.0
1815,0,0.0,10000.0
1816,60,29879.09,2120.91
1817,60,13789.46,6210.54
1818,0,0.0,10000.0
1819,60,8076.26,1923.74
1820,60,5019.36,4980.64
1821,0,0.0,25000.0
1822,0,0.0,10000.0
1823,272,0.0,2506.29
1824,60,1725.75,274.25
1825,29,326.64,1673.36
1826,0,0.0,3600.0
1827,151,5684.14,1365.86
1828,29,12742.2,22257.8
1829,29,15474.39,1025.61
1830,1278,0.0,2341.6
1831,29,11578.21,421.79
1832,0,0.0,6000.0
1833,60,1882.61,13117.39
1834,60,3731.13,2268.87
1835,29,38075.03,1924.97
1836,0,0.0,21200.0
1837,29,1002.95,5497.05
1838,60,5398.99,24601.01
1839,0,0.0,18000.0
1840,29,22599.82,7400.18
1841,29,2772.59,3702.41
1842,0,0.0,20000.0
1843,29,8384.39,1615.61
1844,0,0.0,6625.0
1845,60,18306.7,2693.3
1846,0,0.0,12000.0
1847,0,0.0,20000.0
1848,0,0.0,10000.0
1849,1521,0.0,5584.07
1850,60,426.79,1573.21
1851,29,25202.59,6797.41
1852,0,0.0,24000.0
1853,0,0.0,14000.0
1854,575,0.0,937.84
1855,29,31796.05,3203.95
1856,60,313.82,8686.18
1857,0,0.0,8000.0
1858,1337,0.0,2509.86
1859,60,11610.53,12389.47
1860,0,0.0,9900.0
1861,1368,0.0,758.72
1862,60,27748.95,7251.05
1863,29,7052.71,3747.29
1864,60,9195.43,5804.57
1865,60,16486.53,2513.47
1866,29,18880.62,11119.38
1867,60,3578.99,3421.01
1868,60,2948.81,7551.19
1869,60,282.46,2717.54
1870,60,19057.44,942.56
1871,29,27704.66,295.34
1872,29,2097.19,402.81
1873,29,31587.52,412.48
1874,547,0.0,862.04
1875,0,0.0,10000.0
1876,272,0.0,2538.25
1877,0,0.0,5600.0
1878,60,8989.55,26010.45
1879,29,4329.3,2070.7
1880,0,0.0,24000.0
1881,29,27622.51,2377.49
1882,820,0.0,891.24
1883,29,5052.85,6947.15
1884,60,13498.14,4501.86
1885,302,0.0,4666.86
1886,0,0.0,5000.0
1887,0,0.0,20000.0
1888,0,0.0,18000.0
1889,60,10311.77,2888.23
1890,60,6524.18,6975.82
1891,182,31873.2,3126.8
1892,29,21466.28,3533.72
1893,0,0.0,28000.0
1894,60,9346.05,653.95
1895,60,11079.45,23920.55
1896,0,0.0,12500.0
1897,60,2265.28,2734.72
1898,60,7214.41,2285.59
1899,0,0.0,1000.0
1900,60,23156.46,843.54
1901,60,7023.41,12976.59
1902,1521,0.0,3081.48
1903,60,8050.38,1949.62
1904,29,27827.66,2172.34
1905,0,0.0,35000.0
1906,637,0.0,1776.78
1907,60,8622.64,6377.36
1908,29,28427.68,1572.32
1909,60,10708.74,2291.26
1910,1398,0.0,3197.02
1911,60,1966.52,1033.48
1912,60,1757.46,1242.54
1913,60,15732.69,1267.31
1914,0,0.0,18000.0
1915,29,4066.17,10933.83
1916,60,11152.36,3847.64
1917,0,0.0,6400.0
1918,60,15794.14,9205.86
1919,0,0.0,24300.0
1920,29,5251.18,248.82
1921,0,0.0,20000.0
1922,912,0.0,1375.83
1923,29,9780.02,219.98
1924,60,1215.15,3784.85
1925,0,0.0,7000.0
1926,60,13933.46,2066.54
1927,60,2880.46,144.54
1928,60,3981.85,1018.15
1929,60,4351.86,1648.14
1930,60,20932.85,442.15
1931,60,9312.56,687.44
1932,60,2197.48,302.52
1933,0,0.0,15000.0
1934,29,8583.49,1416.51
1935,0,0.0,10000.0
1936,0,0.0,12000.0
1937,60,2141.39,2858.61
1938,1824,0.0,1992.86
1939,60,5444.16,1255.84
1940,60,1217.9,5382.1
1941,60,32793.37,2206.63
1942,29,3621.55,1378.45
1943,0,0.0,12000.0
1944,0,0.0,7500.0
1945,60,4704.52,11295.48
1946,60,607.52,19392.48
1947,60,10948.33,15426.67
1948,60,6233.05,5166.95
1949,60,6042.82,8357.18
1950,0,0.0,11000.0
1951,60,8178.2,1821.8
1952,60,3385.79,4114.21
1953,60,4016.39,3983.61
1954,0,0.0,11200.0
1955,210,0.0,1065.39
1956,0,0.0,15000.0
1957,0,0.0,5000.0
1958,0,0.0,10000.0
1959,29,11415.91,7309.09
1960,60,2249.73,800.27
1961,60,6218.57,3781.43
1962,0,0.0,19200.0
1963,29,37963.23,2036.77
1964,333,0.0,5803.23
1965,0,0.0,14400.0
1966,60,1820.73,8179.27
1967,0,0.0,4500.0
1968,0,0.0,12000.0
1969,0,0.0,5000.0
1970,0,0.0,5000.0
1971,29,32390.88,2609.12
1972,29,3040.04,159.96
1973,0,0.0,17600.0
1974,0,0.0,35000.0
1975,60,15563.69,2436.31
1976,0,0.0,10000.0
1977,0,0.0,13000.0
1978,363,0.0,4296.85
1979,60,8787.15,6212.85
1980,1033,0.0,1821.78
1981,0,0.0,8000.0
1982,0,0.0,11000.0
1983,0,0.0,12000.0
1984,1094,0.0,2843.99
1985,60,29670.54,329.46
1986,60,1398.91,4801.09
1987,0,0.0,15000.0
1988,29,4118.54,3881.46
1989,333,0.0,3373.08
1990,60,10445.07,554.93
1991,0,0.0,4800.0
1992,60,4976.09,7023.91
1993,0,0.0,5875.0
1994,60,9109.45,14890.55
1995,60,11925.53,5574.47
1996,29,16646.25,1353.75
1997,60,25544.92,9455.08
1998,0,0.0,18000.0
1999,1824,0.0,2499.47
2000,0,0.0,20000.0
2001,60,2067.42,432.58
2002,0,0.0,5500.0
2003,60,14640.61,1359.39
2004,333,0.0,5414.63
2005,1033,0.0,3403.21
2006,60,12923.6,2076.4
2007,60,8834.44,3165.56
2008,29,2889.27,12110.73
